"","time","datetime","dayinweek","hourinday","hourinweek","week"
"1995",1995,"2015-04-11 14:00:00",6,29,269,6
"1996",1996,"2015-04-11 14:30:00",6,30,270,6
"1997",1997,"2015-04-11 15:00:00",6,31,271,6
"1998",1998,"2015-04-11 15:30:00",6,32,272,6
"1999",1999,"2015-04-11 16:00:00",6,33,273,6
"2000",2000,"2015-04-11 16:30:00",6,34,274,6
"2001",2001,"2015-04-11 17:00:00",6,35,275,6
"2002",2002,"2015-04-11 17:30:00",6,36,276,6
"2003",2003,"2015-04-11 18:00:00",6,37,277,6
"2004",2004,"2015-04-11 18:30:00",6,38,278,6
"2005",2005,"2015-04-11 19:00:00",6,39,279,6
"2006",2006,"2015-04-11 19:30:00",6,40,280,6
"2007",2007,"2015-04-11 20:00:00",6,41,281,6
"2008",2008,"2015-04-11 20:30:00",6,42,282,6
"2009",2009,"2015-04-11 21:00:00",6,43,283,6
"2010",2010,"2015-04-11 21:30:00",6,44,284,6
"2011",2011,"2015-04-11 22:00:00",6,45,285,6
"2012",2012,"2015-04-11 22:30:00",6,46,286,6
"2013",2013,"2015-04-11 23:00:00",6,47,287,6
"2014",2014,"2015-04-11 23:30:00",6,48,288,6
"2015",2015,"2015-04-12 00:00:00",7,1,289,6
"2016",2016,"2015-04-12 00:30:00",7,2,290,6
"2017",2017,"2015-04-12 01:00:00",7,3,291,6
"2018",2018,"2015-04-12 01:30:00",7,4,292,6
"2019",2019,"2015-04-12 02:00:00",7,5,293,6
"2020",2020,"2015-04-12 02:30:00",7,6,294,6
"2021",2021,"2015-04-12 03:00:00",7,7,295,6
"2022",2022,"2015-04-12 03:30:00",7,8,296,6
"2023",2023,"2015-04-12 04:00:00",7,9,297,6
"2024",2024,"2015-04-12 04:30:00",7,10,298,6
"2025",2025,"2015-04-12 05:00:00",7,11,299,6
"2026",2026,"2015-04-12 05:30:00",7,12,300,6
"2027",2027,"2015-04-12 06:00:00",7,13,301,6
"2028",2028,"2015-04-12 06:30:00",7,14,302,6
"2029",2029,"2015-04-12 07:00:00",7,15,303,6
"2030",2030,"2015-04-12 07:30:00",7,16,304,6
"2031",2031,"2015-04-12 08:00:00",7,17,305,6
"2032",2032,"2015-04-12 08:30:00",7,18,306,6
"2033",2033,"2015-04-12 09:00:00",7,19,307,6
"2034",2034,"2015-04-12 09:30:00",7,20,308,6
"2035",2035,"2015-04-12 10:00:00",7,21,309,6
"2036",2036,"2015-04-12 10:30:00",7,22,310,6
"2037",2037,"2015-04-12 11:00:00",7,23,311,6
"2038",2038,"2015-04-12 11:30:00",7,24,312,6
"2039",2039,"2015-04-12 12:00:00",7,25,313,6
"2040",2040,"2015-04-12 12:30:00",7,26,314,6
"2041",2041,"2015-04-12 13:00:00",7,27,315,6
"2042",2042,"2015-04-12 13:30:00",7,28,316,6
"2043",2043,"2015-04-12 14:00:00",7,29,317,6
"2044",2044,"2015-04-12 14:30:00",7,30,318,6
"2045",2045,"2015-04-12 15:00:00",7,31,319,6
"2046",2046,"2015-04-12 15:30:00",7,32,320,6
"2047",2047,"2015-04-12 16:00:00",7,33,321,6
"2048",2048,"2015-04-12 16:30:00",7,34,322,6
"2049",2049,"2015-04-12 17:00:00",7,35,323,6
"2050",2050,"2015-04-12 17:30:00",7,36,324,6
"2051",2051,"2015-04-12 18:00:00",7,37,325,6
"2052",2052,"2015-04-12 18:30:00",7,38,326,6
"2053",2053,"2015-04-12 19:00:00",7,39,327,6
"2054",2054,"2015-04-12 19:30:00",7,40,328,6
"2055",2055,"2015-04-12 20:00:00",7,41,329,6
"2056",2056,"2015-04-12 20:30:00",7,42,330,6
"2057",2057,"2015-04-12 21:00:00",7,43,331,6
"2058",2058,"2015-04-12 21:30:00",7,44,332,6
"2059",2059,"2015-04-12 22:00:00",7,45,333,6
"2060",2060,"2015-04-12 22:30:00",7,46,334,6
"2061",2061,"2015-04-12 23:00:00",7,47,335,6
"2062",2062,"2015-04-12 23:30:00",7,48,336,6
"2063",2063,"2015-04-13 00:00:00",1,1,1,7
"2064",2064,"2015-04-13 00:30:00",1,2,2,7
"2065",2065,"2015-04-13 01:00:00",1,3,3,7
"2066",2066,"2015-04-13 01:30:00",1,4,4,7
"2067",2067,"2015-04-13 02:00:00",1,5,5,7
"2068",2068,"2015-04-13 02:30:00",1,6,6,7
"2069",2069,"2015-04-13 03:00:00",1,7,7,7
"2070",2070,"2015-04-13 03:30:00",1,8,8,7
"2071",2071,"2015-04-13 04:00:00",1,9,9,7
"2072",2072,"2015-04-13 04:30:00",1,10,10,7
"2073",2073,"2015-04-13 05:00:00",1,11,11,7
"2074",2074,"2015-04-13 05:30:00",1,12,12,7
"2075",2075,"2015-04-13 06:00:00",1,13,13,7
"2076",2076,"2015-04-13 06:30:00",1,14,14,7
"2077",2077,"2015-04-13 07:00:00",1,15,15,7
"2078",2078,"2015-04-13 07:30:00",1,16,16,7
"2079",2079,"2015-04-13 08:00:00",1,17,17,7
"2080",2080,"2015-04-13 08:30:00",1,18,18,7
"2081",2081,"2015-04-13 09:00:00",1,19,19,7
"2082",2082,"2015-04-13 09:30:00",1,20,20,7
"2083",2083,"2015-04-13 10:00:00",1,21,21,7
"2084",2084,"2015-04-13 10:30:00",1,22,22,7
"2085",2085,"2015-04-13 11:00:00",1,23,23,7
"2086",2086,"2015-04-13 11:30:00",1,24,24,7
"2087",2087,"2015-04-13 12:00:00",1,25,25,7
"2088",2088,"2015-04-13 12:30:00",1,26,26,7
"2089",2089,"2015-04-13 13:00:00",1,27,27,7
"2090",2090,"2015-04-13 13:30:00",1,28,28,7
"2091",2091,"2015-04-13 14:00:00",1,29,29,7
"2092",2092,"2015-04-13 14:30:00",1,30,30,7
"2093",2093,"2015-04-13 15:00:00",1,31,31,7
"2094",2094,"2015-04-13 15:30:00",1,32,32,7
"2095",2095,"2015-04-13 16:00:00",1,33,33,7
"2096",2096,"2015-04-13 16:30:00",1,34,34,7
"2097",2097,"2015-04-13 17:00:00",1,35,35,7
"2098",2098,"2015-04-13 17:30:00",1,36,36,7
"2099",2099,"2015-04-13 18:00:00",1,37,37,7
"2100",2100,"2015-04-13 18:30:00",1,38,38,7
"2101",2101,"2015-04-13 19:00:00",1,39,39,7
"2102",2102,"2015-04-13 19:30:00",1,40,40,7
"2103",2103,"2015-04-13 20:00:00",1,41,41,7
"2104",2104,"2015-04-13 20:30:00",1,42,42,7
"2105",2105,"2015-04-13 21:00:00",1,43,43,7
"2106",2106,"2015-04-13 21:30:00",1,44,44,7
"2107",2107,"2015-04-13 22:00:00",1,45,45,7
"2108",2108,"2015-04-13 22:30:00",1,46,46,7
"2109",2109,"2015-04-13 23:00:00",1,47,47,7
"2110",2110,"2015-04-13 23:30:00",1,48,48,7
"2111",2111,"2015-04-14 00:00:00",2,1,49,7
"2112",2112,"2015-04-14 00:30:00",2,2,50,7
"2113",2113,"2015-04-14 01:00:00",2,3,51,7
"2114",2114,"2015-04-14 01:30:00",2,4,52,7
"2115",2115,"2015-04-14 02:00:00",2,5,53,7
"2116",2116,"2015-04-14 02:30:00",2,6,54,7
"2117",2117,"2015-04-14 03:00:00",2,7,55,7
"2118",2118,"2015-04-14 03:30:00",2,8,56,7
"2119",2119,"2015-04-14 04:00:00",2,9,57,7
"2120",2120,"2015-04-14 04:30:00",2,10,58,7
"2121",2121,"2015-04-14 05:00:00",2,11,59,7
"2122",2122,"2015-04-14 05:30:00",2,12,60,7
"2123",2123,"2015-04-14 06:00:00",2,13,61,7
"2124",2124,"2015-04-14 06:30:00",2,14,62,7
"2125",2125,"2015-04-14 07:00:00",2,15,63,7
"2126",2126,"2015-04-14 07:30:00",2,16,64,7
"2127",2127,"2015-04-14 08:00:00",2,17,65,7
"2128",2128,"2015-04-14 08:30:00",2,18,66,7
"2129",2129,"2015-04-14 09:00:00",2,19,67,7
"2130",2130,"2015-04-14 09:30:00",2,20,68,7
"2131",2131,"2015-04-14 10:00:00",2,21,69,7
"2132",2132,"2015-04-14 10:30:00",2,22,70,7
"2133",2133,"2015-04-14 11:00:00",2,23,71,7
"2134",2134,"2015-04-14 11:30:00",2,24,72,7
"2135",2135,"2015-04-14 12:00:00",2,25,73,7
"2136",2136,"2015-04-14 12:30:00",2,26,74,7
"2137",2137,"2015-04-14 13:00:00",2,27,75,7
"2138",2138,"2015-04-14 13:30:00",2,28,76,7
"2139",2139,"2015-04-14 14:00:00",2,29,77,7
"2140",2140,"2015-04-14 14:30:00",2,30,78,7
"2141",2141,"2015-04-14 15:00:00",2,31,79,7
"2142",2142,"2015-04-14 15:30:00",2,32,80,7
"2143",2143,"2015-04-14 16:00:00",2,33,81,7
"2144",2144,"2015-04-14 16:30:00",2,34,82,7
"2145",2145,"2015-04-14 17:00:00",2,35,83,7
"2146",2146,"2015-04-14 17:30:00",2,36,84,7
"2147",2147,"2015-04-14 18:00:00",2,37,85,7
"2148",2148,"2015-04-14 18:30:00",2,38,86,7
"2149",2149,"2015-04-14 19:00:00",2,39,87,7
"2150",2150,"2015-04-14 19:30:00",2,40,88,7
"2151",2151,"2015-04-14 20:00:00",2,41,89,7
"2152",2152,"2015-04-14 20:30:00",2,42,90,7
"2153",2153,"2015-04-14 21:00:00",2,43,91,7
"2154",2154,"2015-04-14 21:30:00",2,44,92,7
"2155",2155,"2015-04-14 22:00:00",2,45,93,7
"2156",2156,"2015-04-14 22:30:00",2,46,94,7
"2157",2157,"2015-04-14 23:00:00",2,47,95,7
"2158",2158,"2015-04-14 23:30:00",2,48,96,7
"2159",2159,"2015-04-15 00:00:00",3,1,97,7
"2160",2160,"2015-04-15 00:30:00",3,2,98,7
"2161",2161,"2015-04-15 01:00:00",3,3,99,7
"2162",2162,"2015-04-15 01:30:00",3,4,100,7
"2163",2163,"2015-04-15 02:00:00",3,5,101,7
"2164",2164,"2015-04-15 02:30:00",3,6,102,7
"2165",2165,"2015-04-15 03:00:00",3,7,103,7
"2166",2166,"2015-04-15 03:30:00",3,8,104,7
"2167",2167,"2015-04-15 04:00:00",3,9,105,7
"2168",2168,"2015-04-15 04:30:00",3,10,106,7
"2169",2169,"2015-04-15 05:00:00",3,11,107,7
"2170",2170,"2015-04-15 05:30:00",3,12,108,7
"2171",2171,"2015-04-15 06:00:00",3,13,109,7
"2172",2172,"2015-04-15 06:30:00",3,14,110,7
"2173",2173,"2015-04-15 07:00:00",3,15,111,7
"2174",2174,"2015-04-15 07:30:00",3,16,112,7
"2175",2175,"2015-04-15 08:00:00",3,17,113,7
"2176",2176,"2015-04-15 08:30:00",3,18,114,7
"2177",2177,"2015-04-15 09:00:00",3,19,115,7
"2178",2178,"2015-04-15 09:30:00",3,20,116,7
"2179",2179,"2015-04-15 10:00:00",3,21,117,7
"2180",2180,"2015-04-15 10:30:00",3,22,118,7
"2181",2181,"2015-04-15 11:00:00",3,23,119,7
"2182",2182,"2015-04-15 11:30:00",3,24,120,7
"2183",2183,"2015-04-15 12:00:00",3,25,121,7
"2184",2184,"2015-04-15 12:30:00",3,26,122,7
"2185",2185,"2015-04-15 13:00:00",3,27,123,7
"2186",2186,"2015-04-15 13:30:00",3,28,124,7
"2187",2187,"2015-04-15 14:00:00",3,29,125,7
"2188",2188,"2015-04-15 14:30:00",3,30,126,7
"2189",2189,"2015-04-15 15:00:00",3,31,127,7
"2190",2190,"2015-04-15 15:30:00",3,32,128,7
"2191",2191,"2015-04-15 16:00:00",3,33,129,7
"2192",2192,"2015-04-15 16:30:00",3,34,130,7
"2193",2193,"2015-04-15 17:00:00",3,35,131,7
"2194",2194,"2015-04-15 17:30:00",3,36,132,7
"2195",2195,"2015-04-15 18:00:00",3,37,133,7
"2196",2196,"2015-04-15 18:30:00",3,38,134,7
"2197",2197,"2015-04-15 19:00:00",3,39,135,7
"2198",2198,"2015-04-15 19:30:00",3,40,136,7
"2199",2199,"2015-04-15 20:00:00",3,41,137,7
"2200",2200,"2015-04-15 20:30:00",3,42,138,7
"2201",2201,"2015-04-15 21:00:00",3,43,139,7
"2202",2202,"2015-04-15 21:30:00",3,44,140,7
"2203",2203,"2015-04-15 22:00:00",3,45,141,7
"2204",2204,"2015-04-15 22:30:00",3,46,142,7
"2205",2205,"2015-04-15 23:00:00",3,47,143,7
"2206",2206,"2015-04-15 23:30:00",3,48,144,7
"2207",2207,"2015-04-16 00:00:00",4,1,145,7
"2208",2208,"2015-04-16 00:30:00",4,2,146,7
"2209",2209,"2015-04-16 01:00:00",4,3,147,7
"2210",2210,"2015-04-16 01:30:00",4,4,148,7
"2211",2211,"2015-04-16 02:00:00",4,5,149,7
"2212",2212,"2015-04-16 02:30:00",4,6,150,7
"2213",2213,"2015-04-16 03:00:00",4,7,151,7
"2214",2214,"2015-04-16 03:30:00",4,8,152,7
"2215",2215,"2015-04-16 04:00:00",4,9,153,7
"2216",2216,"2015-04-16 04:30:00",4,10,154,7
"2217",2217,"2015-04-16 05:00:00",4,11,155,7
"2218",2218,"2015-04-16 05:30:00",4,12,156,7
"2219",2219,"2015-04-16 06:00:00",4,13,157,7
"2220",2220,"2015-04-16 06:30:00",4,14,158,7
"2221",2221,"2015-04-16 07:00:00",4,15,159,7
"2222",2222,"2015-04-16 07:30:00",4,16,160,7
"2223",2223,"2015-04-16 08:00:00",4,17,161,7
"2224",2224,"2015-04-16 08:30:00",4,18,162,7
"2225",2225,"2015-04-16 09:00:00",4,19,163,7
"2226",2226,"2015-04-16 09:30:00",4,20,164,7
"2227",2227,"2015-04-16 10:00:00",4,21,165,7
"2228",2228,"2015-04-16 10:30:00",4,22,166,7
"2229",2229,"2015-04-16 11:00:00",4,23,167,7
"2230",2230,"2015-04-16 11:30:00",4,24,168,7
"2231",2231,"2015-04-16 12:00:00",4,25,169,7
"2232",2232,"2015-04-16 12:30:00",4,26,170,7
"2233",2233,"2015-04-16 13:00:00",4,27,171,7
"2234",2234,"2015-04-16 13:30:00",4,28,172,7
"2235",2235,"2015-04-16 14:00:00",4,29,173,7
"2236",2236,"2015-04-16 14:30:00",4,30,174,7
"2237",2237,"2015-04-16 15:00:00",4,31,175,7
"2238",2238,"2015-04-16 15:30:00",4,32,176,7
"2239",2239,"2015-04-16 16:00:00",4,33,177,7
"2240",2240,"2015-04-16 16:30:00",4,34,178,7
"2241",2241,"2015-04-16 17:00:00",4,35,179,7
"2242",2242,"2015-04-16 17:30:00",4,36,180,7
"2243",2243,"2015-04-16 18:00:00",4,37,181,7
"2244",2244,"2015-04-16 18:30:00",4,38,182,7
"2245",2245,"2015-04-16 19:00:00",4,39,183,7
"2246",2246,"2015-04-16 19:30:00",4,40,184,7
"2247",2247,"2015-04-16 20:00:00",4,41,185,7
"2248",2248,"2015-04-16 20:30:00",4,42,186,7
"2249",2249,"2015-04-16 21:00:00",4,43,187,7
"2250",2250,"2015-04-16 21:30:00",4,44,188,7
"2251",2251,"2015-04-16 22:00:00",4,45,189,7
"2252",2252,"2015-04-16 22:30:00",4,46,190,7
"2253",2253,"2015-04-16 23:00:00",4,47,191,7
"2254",2254,"2015-04-16 23:30:00",4,48,192,7
"2255",2255,"2015-04-17 00:00:00",5,1,193,7
"2256",2256,"2015-04-17 00:30:00",5,2,194,7
"2257",2257,"2015-04-17 01:00:00",5,3,195,7
"2258",2258,"2015-04-17 01:30:00",5,4,196,7
"2259",2259,"2015-04-17 02:00:00",5,5,197,7
"2260",2260,"2015-04-17 02:30:00",5,6,198,7
"2261",2261,"2015-04-17 03:00:00",5,7,199,7
"2262",2262,"2015-04-17 03:30:00",5,8,200,7
"2263",2263,"2015-04-17 04:00:00",5,9,201,7
"2264",2264,"2015-04-17 04:30:00",5,10,202,7
"2265",2265,"2015-04-17 05:00:00",5,11,203,7
"2266",2266,"2015-04-17 05:30:00",5,12,204,7
"2267",2267,"2015-04-17 06:00:00",5,13,205,7
"2268",2268,"2015-04-17 06:30:00",5,14,206,7
"2269",2269,"2015-04-17 07:00:00",5,15,207,7
"2270",2270,"2015-04-17 07:30:00",5,16,208,7
"2271",2271,"2015-04-17 08:00:00",5,17,209,7
"2272",2272,"2015-04-17 08:30:00",5,18,210,7
"2273",2273,"2015-04-17 09:00:00",5,19,211,7
"2274",2274,"2015-04-17 09:30:00",5,20,212,7
"2275",2275,"2015-04-17 10:00:00",5,21,213,7
"2276",2276,"2015-04-17 10:30:00",5,22,214,7
"2277",2277,"2015-04-17 11:00:00",5,23,215,7
"2278",2278,"2015-04-17 11:30:00",5,24,216,7
"2279",2279,"2015-04-17 12:00:00",5,25,217,7
"2280",2280,"2015-04-17 12:30:00",5,26,218,7
"2281",2281,"2015-04-17 13:00:00",5,27,219,7
"2282",2282,"2015-04-17 13:30:00",5,28,220,7
"2283",2283,"2015-04-17 14:00:00",5,29,221,7
"2284",2284,"2015-04-17 14:30:00",5,30,222,7
"2285",2285,"2015-04-17 15:00:00",5,31,223,7
"2286",2286,"2015-04-17 15:30:00",5,32,224,7
"2287",2287,"2015-04-17 16:00:00",5,33,225,7
"2288",2288,"2015-04-17 16:30:00",5,34,226,7
"2289",2289,"2015-04-17 17:00:00",5,35,227,7
"2290",2290,"2015-04-17 17:30:00",5,36,228,7
"2291",2291,"2015-04-17 18:00:00",5,37,229,7
"2292",2292,"2015-04-17 18:30:00",5,38,230,7
"2293",2293,"2015-04-17 19:00:00",5,39,231,7
"2294",2294,"2015-04-17 19:30:00",5,40,232,7
"2295",2295,"2015-04-17 20:00:00",5,41,233,7
"2296",2296,"2015-04-17 20:30:00",5,42,234,7
"2297",2297,"2015-04-17 21:00:00",5,43,235,7
"2298",2298,"2015-04-17 21:30:00",5,44,236,7
"2299",2299,"2015-04-17 22:00:00",5,45,237,7
"2300",2300,"2015-04-17 22:30:00",5,46,238,7
"2301",2301,"2015-04-17 23:00:00",5,47,239,7
"2302",2302,"2015-04-17 23:30:00",5,48,240,7
"2303",2303,"2015-04-18 00:00:00",6,1,241,7
"2304",2304,"2015-04-18 00:30:00",6,2,242,7
"2305",2305,"2015-04-18 01:00:00",6,3,243,7
"2306",2306,"2015-04-18 01:30:00",6,4,244,7
"2307",2307,"2015-04-18 02:00:00",6,5,245,7
"2308",2308,"2015-04-18 02:30:00",6,6,246,7
"2309",2309,"2015-04-18 03:00:00",6,7,247,7
"2310",2310,"2015-04-18 03:30:00",6,8,248,7
"2311",2311,"2015-04-18 04:00:00",6,9,249,7
"2312",2312,"2015-04-18 04:30:00",6,10,250,7
"2313",2313,"2015-04-18 05:00:00",6,11,251,7
"2314",2314,"2015-04-18 05:30:00",6,12,252,7
"2315",2315,"2015-04-18 06:00:00",6,13,253,7
"2316",2316,"2015-04-18 06:30:00",6,14,254,7
"2317",2317,"2015-04-18 07:00:00",6,15,255,7
"2318",2318,"2015-04-18 07:30:00",6,16,256,7
"2319",2319,"2015-04-18 08:00:00",6,17,257,7
"2320",2320,"2015-04-18 08:30:00",6,18,258,7
"2321",2321,"2015-04-18 09:00:00",6,19,259,7
"2322",2322,"2015-04-18 09:30:00",6,20,260,7
"2323",2323,"2015-04-18 10:00:00",6,21,261,7
"2324",2324,"2015-04-18 10:30:00",6,22,262,7
"2325",2325,"2015-04-18 11:00:00",6,23,263,7
"2326",2326,"2015-04-18 11:30:00",6,24,264,7
"2327",2327,"2015-04-18 12:00:00",6,25,265,7
"2328",2328,"2015-04-18 12:30:00",6,26,266,7
"2329",2329,"2015-04-18 13:00:00",6,27,267,7
"2330",2330,"2015-04-18 13:30:00",6,28,268,7
"2331",2331,"2015-04-18 14:00:00",6,29,269,7
"2332",2332,"2015-04-18 14:30:00",6,30,270,7
"2333",2333,"2015-04-18 15:00:00",6,31,271,7
"2334",2334,"2015-04-18 15:30:00",6,32,272,7
"2335",2335,"2015-04-18 16:00:00",6,33,273,7
"2336",2336,"2015-04-18 16:30:00",6,34,274,7
"2337",2337,"2015-04-18 17:00:00",6,35,275,7
"2338",2338,"2015-04-18 17:30:00",6,36,276,7
"2339",2339,"2015-04-18 18:00:00",6,37,277,7
"2340",2340,"2015-04-18 18:30:00",6,38,278,7
"2341",2341,"2015-04-18 19:00:00",6,39,279,7
"2342",2342,"2015-04-18 19:30:00",6,40,280,7
"2343",2343,"2015-04-18 20:00:00",6,41,281,7
"2344",2344,"2015-04-18 20:30:00",6,42,282,7
"2345",2345,"2015-04-18 21:00:00",6,43,283,7
"2346",2346,"2015-04-18 21:30:00",6,44,284,7
"2347",2347,"2015-04-18 22:00:00",6,45,285,7
"2348",2348,"2015-04-18 22:30:00",6,46,286,7
"2349",2349,"2015-04-18 23:00:00",6,47,287,7
"2350",2350,"2015-04-18 23:30:00",6,48,288,7
"2351",2351,"2015-04-19 00:00:00",7,1,289,7
"2352",2352,"2015-04-19 00:30:00",7,2,290,7
"2353",2353,"2015-04-19 01:00:00",7,3,291,7
"2354",2354,"2015-04-19 01:30:00",7,4,292,7
"2355",2355,"2015-04-19 02:00:00",7,5,293,7
"2356",2356,"2015-04-19 02:30:00",7,6,294,7
"2357",2357,"2015-04-19 03:00:00",7,7,295,7
"2358",2358,"2015-04-19 03:30:00",7,8,296,7
"2359",2359,"2015-04-19 04:00:00",7,9,297,7
"2360",2360,"2015-04-19 04:30:00",7,10,298,7
"2361",2361,"2015-04-19 05:00:00",7,11,299,7
"2362",2362,"2015-04-19 05:30:00",7,12,300,7
"2363",2363,"2015-04-19 06:00:00",7,13,301,7
"2364",2364,"2015-04-19 06:30:00",7,14,302,7
"2365",2365,"2015-04-19 07:00:00",7,15,303,7
"2366",2366,"2015-04-19 07:30:00",7,16,304,7
"2367",2367,"2015-04-19 08:00:00",7,17,305,7
"2368",2368,"2015-04-19 08:30:00",7,18,306,7
"2369",2369,"2015-04-19 09:00:00",7,19,307,7
"2370",2370,"2015-04-19 09:30:00",7,20,308,7
"2371",2371,"2015-04-19 10:00:00",7,21,309,7
"2372",2372,"2015-04-19 10:30:00",7,22,310,7
"2373",2373,"2015-04-19 11:00:00",7,23,311,7
"2374",2374,"2015-04-19 11:30:00",7,24,312,7
"2375",2375,"2015-04-19 12:00:00",7,25,313,7
"2376",2376,"2015-04-19 12:30:00",7,26,314,7
"2377",2377,"2015-04-19 13:00:00",7,27,315,7
"2378",2378,"2015-04-19 13:30:00",7,28,316,7
"2379",2379,"2015-04-19 14:00:00",7,29,317,7
"2380",2380,"2015-04-19 14:30:00",7,30,318,7
"2381",2381,"2015-04-19 15:00:00",7,31,319,7
"2382",2382,"2015-04-19 15:30:00",7,32,320,7
"2383",2383,"2015-04-19 16:00:00",7,33,321,7
"2384",2384,"2015-04-19 16:30:00",7,34,322,7
"2385",2385,"2015-04-19 17:00:00",7,35,323,7
"2386",2386,"2015-04-19 17:30:00",7,36,324,7
"2387",2387,"2015-04-19 18:00:00",7,37,325,7
"2388",2388,"2015-04-19 18:30:00",7,38,326,7
"2389",2389,"2015-04-19 19:00:00",7,39,327,7
"2390",2390,"2015-04-19 19:30:00",7,40,328,7
"2391",2391,"2015-04-19 20:00:00",7,41,329,7
"2392",2392,"2015-04-19 20:30:00",7,42,330,7
"2393",2393,"2015-04-19 21:00:00",7,43,331,7
"2394",2394,"2015-04-19 21:30:00",7,44,332,7
"2395",2395,"2015-04-19 22:00:00",7,45,333,7
"2396",2396,"2015-04-19 22:30:00",7,46,334,7
"2397",2397,"2015-04-19 23:00:00",7,47,335,7
"2398",2398,"2015-04-19 23:30:00",7,48,336,7
"2399",2399,"2015-04-20 00:00:00",1,1,1,8
"2400",2400,"2015-04-20 00:30:00",1,2,2,8
"2401",2401,"2015-04-20 01:00:00",1,3,3,8
"2402",2402,"2015-04-20 01:30:00",1,4,4,8
"2403",2403,"2015-04-20 02:00:00",1,5,5,8
"2404",2404,"2015-04-20 02:30:00",1,6,6,8
"2405",2405,"2015-04-20 03:00:00",1,7,7,8
"2406",2406,"2015-04-20 03:30:00",1,8,8,8
"2407",2407,"2015-04-20 04:00:00",1,9,9,8
"2408",2408,"2015-04-20 04:30:00",1,10,10,8
"2409",2409,"2015-04-20 05:00:00",1,11,11,8
"2410",2410,"2015-04-20 05:30:00",1,12,12,8
"2411",2411,"2015-04-20 06:00:00",1,13,13,8
"2412",2412,"2015-04-20 06:30:00",1,14,14,8
"2413",2413,"2015-04-20 07:00:00",1,15,15,8
"2414",2414,"2015-04-20 07:30:00",1,16,16,8
"2415",2415,"2015-04-20 08:00:00",1,17,17,8
"2416",2416,"2015-04-20 08:30:00",1,18,18,8
"2417",2417,"2015-04-20 09:00:00",1,19,19,8
"2418",2418,"2015-04-20 09:30:00",1,20,20,8
"2419",2419,"2015-04-20 10:00:00",1,21,21,8
"2420",2420,"2015-04-20 10:30:00",1,22,22,8
"2421",2421,"2015-04-20 11:00:00",1,23,23,8
"2422",2422,"2015-04-20 11:30:00",1,24,24,8
"2423",2423,"2015-04-20 12:00:00",1,25,25,8
"2424",2424,"2015-04-20 12:30:00",1,26,26,8
"2425",2425,"2015-04-20 13:00:00",1,27,27,8
"2426",2426,"2015-04-20 13:30:00",1,28,28,8
"2427",2427,"2015-04-20 14:00:00",1,29,29,8
"2428",2428,"2015-04-20 14:30:00",1,30,30,8
"2429",2429,"2015-04-20 15:00:00",1,31,31,8
"2430",2430,"2015-04-20 15:30:00",1,32,32,8
"2431",2431,"2015-04-20 16:00:00",1,33,33,8
"2432",2432,"2015-04-20 16:30:00",1,34,34,8
"2433",2433,"2015-04-20 17:00:00",1,35,35,8
"2434",2434,"2015-04-20 17:30:00",1,36,36,8
"2435",2435,"2015-04-20 18:00:00",1,37,37,8
"2436",2436,"2015-04-20 18:30:00",1,38,38,8
"2437",2437,"2015-04-20 19:00:00",1,39,39,8
"2438",2438,"2015-04-20 19:30:00",1,40,40,8
"2439",2439,"2015-04-20 20:00:00",1,41,41,8
"2440",2440,"2015-04-20 20:30:00",1,42,42,8
"2441",2441,"2015-04-20 21:00:00",1,43,43,8
"2442",2442,"2015-04-20 21:30:00",1,44,44,8
"2443",2443,"2015-04-20 22:00:00",1,45,45,8
"2444",2444,"2015-04-20 22:30:00",1,46,46,8
"2445",2445,"2015-04-20 23:00:00",1,47,47,8
"2446",2446,"2015-04-20 23:30:00",1,48,48,8
"2447",2447,"2015-04-21 00:00:00",2,1,49,8
"2448",2448,"2015-04-21 00:30:00",2,2,50,8
"2449",2449,"2015-04-21 01:00:00",2,3,51,8
"2450",2450,"2015-04-21 01:30:00",2,4,52,8
"2451",2451,"2015-04-21 02:00:00",2,5,53,8
"2452",2452,"2015-04-21 02:30:00",2,6,54,8
"2453",2453,"2015-04-21 03:00:00",2,7,55,8
"2454",2454,"2015-04-21 03:30:00",2,8,56,8
"2455",2455,"2015-04-21 04:00:00",2,9,57,8
"2456",2456,"2015-04-21 04:30:00",2,10,58,8
"2457",2457,"2015-04-21 05:00:00",2,11,59,8
"2458",2458,"2015-04-21 05:30:00",2,12,60,8
"2459",2459,"2015-04-21 06:00:00",2,13,61,8
"2460",2460,"2015-04-21 06:30:00",2,14,62,8
"2461",2461,"2015-04-21 07:00:00",2,15,63,8
"2462",2462,"2015-04-21 07:30:00",2,16,64,8
"2463",2463,"2015-04-21 08:00:00",2,17,65,8
"2464",2464,"2015-04-21 08:30:00",2,18,66,8
"2465",2465,"2015-04-21 09:00:00",2,19,67,8
"2466",2466,"2015-04-21 09:30:00",2,20,68,8
"2467",2467,"2015-04-21 10:00:00",2,21,69,8
"2468",2468,"2015-04-21 10:30:00",2,22,70,8
"2469",2469,"2015-04-21 11:00:00",2,23,71,8
"2470",2470,"2015-04-21 11:30:00",2,24,72,8
"2471",2471,"2015-04-21 12:00:00",2,25,73,8
"2472",2472,"2015-04-21 12:30:00",2,26,74,8
"2473",2473,"2015-04-21 13:00:00",2,27,75,8
"2474",2474,"2015-04-21 13:30:00",2,28,76,8
"2475",2475,"2015-04-21 14:00:00",2,29,77,8
